"Unique_Session_ID","Group_ID","Participant_ID","Day_Num","Block","Session_Type","Time_Offset","Dimension","Intensity"
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",110.5,"Stress",99.4266666666667
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",110.5,"Stress",24.565
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",110.5,"Stress",81.1666666666667
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",110.5,"Stress",49.415
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",110.5,"Stress",25.9966666666667
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",110.5,"Stress",74.1916666666667
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",110.5,"Stress",0.231666666666667
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",110.5,"Stress",35.8266666666667
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",110.5,"Stress",87.505
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",110.5,"Stress",59.7833333333333
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",110.5,"Stress",24.1583333333333
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",110.5,"Stress",76.9111428571429
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",110.5,"Stress",48.4983333333333
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",110.5,"Stress",25.1233333333333
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",110.5,"Stress",63.7183333333333
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",110.5,"Stress",1.03666666666667
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",110.5,"Stress",16.965
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",110.5,"Stress",3.12833333333333
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",110.5,"Stress",23.7205392156863
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",110.5,"Stress",16.1133333333333
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",110.5,"Stress",29.6883333333333
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",110.5,"Stress",22.5883333333333
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",110.5,"Stress",15.175
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",110.5,"Stress",7.90666666666667
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",110.5,"Stress",14.2416666666667
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",116.5,"Stress",98.14
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",116.5,"Stress",26.2183333333333
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",116.5,"Stress",80.02
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",116.5,"Stress",54.24
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",116.5,"Stress",25.38
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",116.5,"Stress",76.7766666666667
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",116.5,"Stress",0.165
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",116.5,"Stress",28.2916666666667
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",116.5,"Stress",87.68
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",116.5,"Stress",29.2516666666667
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",116.5,"Stress",25.2983333333333
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",116.5,"Stress",77.518
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",116.5,"Stress",61.2516666666667
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",116.5,"Stress",25.4383333333333
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",116.5,"Stress",65.4244444444444
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",116.5,"Stress",1.79833333333333
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",116.5,"Stress",19.3866666666667
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",116.5,"Stress",5.34666666666667
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",116.5,"Stress",21.3783333333333
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",116.5,"Stress",58.88
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",116.5,"Stress",36.6033333333333
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",116.5,"Stress",22.335
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",116.5,"Stress",15.14
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",116.5,"Stress",16.9783333333333
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",116.5,"Stress",14.9316666666667
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",122.5,"Stress",91.1766666666667
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",122.5,"Stress",30.1933333333333
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",122.5,"Stress",79.1966666666667
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",122.5,"Stress",54.9933333333333
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",122.5,"Stress",24.8466666666667
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",122.5,"Stress",79.845
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",122.5,"Stress",0.253333333333333
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",122.5,"Stress",21.7883333333333
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",122.5,"Stress",87.9383333333333
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",122.5,"Stress",10.2016666666667
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",122.5,"Stress",26.1616666666667
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",122.5,"Stress",78.1248571428571
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",122.5,"Stress",68.985
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",122.5,"Stress",24.985
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",122.5,"Stress",66.96
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",122.5,"Stress",4.26666666666667
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",122.5,"Stress",22.39
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",122.5,"Stress",8.50166666666667
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",122.5,"Stress",16.8283333333333
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",122.5,"Stress",75.16
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",122.5,"Stress",37.6416666666667
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",122.5,"Stress",22.06
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",122.5,"Stress",14.78
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",122.5,"Stress",26.39
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",122.5,"Stress",14.7033333333333
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",128.5,"Stress",78.7666666666667
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",128.5,"Stress",35.115
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",128.5,"Stress",78.8233333333333
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",128.5,"Stress",51.9466666666667
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",128.5,"Stress",23.7283333333333
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",128.5,"Stress",83.2833333333333
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",128.5,"Stress",0.345
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",128.5,"Stress",15.465
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",128.5,"Stress",88.2433333333333
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",128.5,"Stress",7.30333333333333
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",128.5,"Stress",27.2933333333333
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",128.5,"Stress",78.5798095238095
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",128.5,"Stress",74.9316666666667
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",128.5,"Stress",24.6583333333333
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",128.5,"Stress",68.4955555555556
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",128.5,"Stress",10.5133333333333
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",128.5,"Stress",25.75
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",128.5,"Stress",12.9666666666667
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",128.5,"Stress",13.0914814814815
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",128.5,"Stress",84.1866666666667
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",128.5,"Stress",33.19
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",128.5,"Stress",21.955
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",128.5,"Stress",14.2
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",128.5,"Stress",34.04
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",128.5,"Stress",14.2516666666667
"001_Day1_MW1","1_MindWandering1_Block_1",1,1,1,"MindWandering1",129.5,"Stress",99.281
"002_Day1_MW1","2_MindWandering1_Block_1",2,1,1,"MindWandering1",129.5,"Stress",25.3705
"003_Day1_MW1","3_MindWandering1_Block_1",3,1,1,"MindWandering1",129.5,"Stress",99.4325
"001_Day2_MW1","1_MindWandering1_Block_1",1,2,1,"MindWandering1",129.5,"Stress",98.4335
"002_Day2_MW1","2_MindWandering1_Block_1",2,2,1,"MindWandering1",129.5,"Stress",26.717
"003_Day2_MW1","3_MindWandering1_Block_1",3,2,1,"MindWandering1",129.5,"Stress",14.1205
"001_Day3_MW1","1_MindWandering1_Block_1",1,3,1,"MindWandering1",129.5,"Stress",99.21
"002_Day3_MW1","2_MindWandering1_Block_1",2,3,1,"MindWandering1",129.5,"Stress",27.727
"003_Day3_MW1","3_MindWandering1_Block_1",3,3,1,"MindWandering1",129.5,"Stress",37.3
"001_Day4_MW1","1_MindWandering1_Block_1",1,4,1,"MindWandering1",129.5,"Stress",72.8355
"002_Day4_MW1","2_MindWandering1_Block_1",2,4,1,"MindWandering1",129.5,"Stress",25.735
"003_Day4_MW1","3_MindWandering1_Block_1",3,4,1,"MindWandering1",129.5,"Stress",26.115
"001_Day5_MW1","1_MindWandering1_Block_1",1,5,1,"MindWandering1",129.5,"Stress",100
"002_Day5_MW1","2_MindWandering1_Block_1",2,5,1,"MindWandering1",129.5,"Stress",25.304
"003_Day5_MW1","3_MindWandering1_Block_1",3,5,1,"MindWandering1",129.5,"Stress",44.143
"001_Day6_MW1","1_MindWandering1_Block_2",1,6,2,"MindWandering1",129.5,"Stress",99.251
"002_Day6_MW1","2_MindWandering1_Block_2",2,6,2,"MindWandering1",129.5,"Stress",26.2415
"003_Day6_MW1","3_MindWandering1_Block_2",3,6,2,"MindWandering1",129.5,"Stress",62.413
"001_Day7_MW1","1_MindWandering1_Block_2",1,7,2,"MindWandering1",129.5,"Stress",72.7905
"002_Day7_MW1","2_MindWandering1_Block_2",2,7,2,"MindWandering1",129.5,"Stress",27.2545
"003_Day7_MW1","3_MindWandering1_Block_2",3,7,2,"MindWandering1",129.5,"Stress",51.167
"001_Day8_MW1","1_MindWandering1_Block_2",1,8,2,"MindWandering1",129.5,"Stress",26.6395
"002_Day8_MW1","2_MindWandering1_Block_2",2,8,2,"MindWandering1",129.5,"Stress",23.3695
"003_Day8_MW1","3_MindWandering1_Block_2",3,8,2,"MindWandering1",129.5,"Stress",88.495
"001_Day9_MW1","1_MindWandering1_Block_2",1,9,2,"MindWandering1",129.5,"Stress",8.3585
"002_Day9_MW1","2_MindWandering1_Block_2",2,9,2,"MindWandering1",129.5,"Stress",52.519
"003_Day9_MW1","3_MindWandering1_Block_2",3,9,2,"MindWandering1",129.5,"Stress",27.8565
"001_Day10_MW1","1_MindWandering1_Block_2",1,10,2,"MindWandering1",129.5,"Stress",1.476
"002_Day10_MW1","2_MindWandering1_Block_2",2,10,2,"MindWandering1",129.5,"Stress",48.4815
"003_Day10_MW1","3_MindWandering1_Block_2",3,10,2,"MindWandering1",129.5,"Stress",69.8415
"001_Day11_MW1","1_MindWandering1_Block_3",1,11,3,"MindWandering1",129.5,"Stress",58.574
"002_Day11_MW1","2_MindWandering1_Block_3",2,11,3,"MindWandering1",129.5,"Stress",13.255
"001_Day12_MW1","1_MindWandering1_Block_3",1,12,3,"MindWandering1",129.5,"Stress",0.296
"002_Day12_MW1","2_MindWandering1_Block_3",2,12,3,"MindWandering1",129.5,"Stress",24.725
"001_Day13_MW1","1_MindWandering1_Block_3",1,13,3,"MindWandering1",129.5,"Stress",1.3705
"002_Day13_MW1","2_MindWandering1_Block_3",2,13,3,"MindWandering1",129.5,"Stress",24.2051538461538
"001_Day14_MW1","1_MindWandering1_Block_3",1,14,3,"MindWandering1",129.5,"Stress",47.992
"002_Day14_MW1","2_MindWandering1_Block_3",2,14,3,"MindWandering1",129.5,"Stress",13.1655
"001_Day15_MW1","1_MindWandering1_Block_3",1,15,3,"MindWandering1",129.5,"Stress",62.5415
"002_Day15_MW1","2_MindWandering1_Block_3",2,15,3,"MindWandering1",129.5,"Stress",13.175
"001_Day16_MW1","1_MindWandering1_Block_4",1,16,4,"MindWandering1",129.5,"Stress",1.0665
"001_Day17_MW1","1_MindWandering1_Block_4",1,17,4,"MindWandering1",129.5,"Stress",53.5705
"001_Day18_MW1","1_MindWandering1_Block_4",1,18,4,"MindWandering1",129.5,"Stress",16.2905
"001_Day19_MW1","1_MindWandering1_Block_4",1,19,4,"MindWandering1",129.5,"Stress",99.1955
"001_Day20_MW1","1_MindWandering1_Block_4",1,20,4,"MindWandering1",129.5,"Stress",1.045
"001_Day6_MW2","1_MindWandering2_Block_2",1,6,2,"MindWandering2",129.5,"Stress",98.0755
"002_Day6_MW2","2_MindWandering2_Block_2",2,6,2,"MindWandering2",129.5,"Stress",26.3205
"003_Day6_MW2","3_MindWandering2_Block_2",3,6,2,"MindWandering2",129.5,"Stress",74.6357142857143
"001_Day7_MW2","1_MindWandering2_Block_2",1,7,2,"MindWandering2",129.5,"Stress",24.0755
"002_Day7_MW2","2_MindWandering2_Block_2",2,7,2,"MindWandering2",129.5,"Stress",19.4815
"003_Day7_MW2","3_MindWandering2_Block_2",3,7,2,"MindWandering2",129.5,"Stress",63.861
"001_Day8_MW2","1_MindWandering2_Block_2",1,8,2,"MindWandering2",129.5,"Stress",0.5965
"002_Day8_MW2","2_MindWandering2_Block_2",2,8,2,"MindWandering2",129.5,"Stress",38.7785
"003_Day8_MW2","3_MindWandering2_Block_2",3,8,2,"MindWandering2",129.5,"Stress",76.4045
"001_Day9_MW2","1_MindWandering2_Block_2",1,9,2,"MindWandering2",129.5,"Stress",29.767
"002_Day9_MW2","2_MindWandering2_Block_2",2,9,2,"MindWandering2",129.5,"Stress",51.08
"003_Day9_MW2","3_MindWandering2_Block_2",3,9,2,"MindWandering2",129.5,"Stress",61.855
"001_Day10_MW2","1_MindWandering2_Block_2",1,10,2,"MindWandering2",129.5,"Stress",0.168
"002_Day10_MW2","2_MindWandering2_Block_2",2,10,2,"MindWandering2",129.5,"Stress",25.0465
"003_Day10_MW2","3_MindWandering2_Block_2",3,10,2,"MindWandering2",129.5,"Stress",71.9655
"001_Day11_MW2","1_MindWandering2_Block_3",1,11,3,"MindWandering2",129.5,"Stress",0.9155
"002_Day11_MW2","2_MindWandering2_Block_3",2,11,3,"MindWandering2",129.5,"Stress",26.4735
"001_Day12_MW2","1_MindWandering2_Block_3",1,12,3,"MindWandering2",129.5,"Stress",44.1375
"002_Day12_MW2","2_MindWandering2_Block_3",2,12,3,"MindWandering2",129.5,"Stress",12.599
"001_Day13_MW2","1_MindWandering2_Block_3",1,13,3,"MindWandering2",129.5,"Stress",59.5
"002_Day13_MW2","2_MindWandering2_Block_3",2,13,3,"MindWandering2",129.5,"Stress",12.958
"001_Day14_MW2","1_MindWandering2_Block_3",1,14,3,"MindWandering2",129.5,"Stress",64.729
"002_Day14_MW2","2_MindWandering2_Block_3",2,14,3,"MindWandering2",129.5,"Stress",14.4375
"001_Day15_MW2","1_MindWandering2_Block_3",1,15,3,"MindWandering2",129.5,"Stress",1.0435
"002_Day15_MW2","2_MindWandering2_Block_3",2,15,3,"MindWandering2",129.5,"Stress",13.4325
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",134.5,"Stress",68.4183333333333
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",134.5,"Stress",39.4866666666667
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",134.5,"Stress",78.82
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",134.5,"Stress",45.5
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",134.5,"Stress",22.2116666666667
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",134.5,"Stress",86.1116666666667
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",134.5,"Stress",0.276666666666667
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",134.5,"Stress",12.7183333333333
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",134.5,"Stress",88.555
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",134.5,"Stress",6.27
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",134.5,"Stress",29.0066666666667
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",134.5,"Stress",78.655
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",134.5,"Stress",77.5583333333333
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",134.5,"Stress",24.9033333333333
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",134.5,"Stress",70.2016666666667
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",134.5,"Stress",19.375
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",134.5,"Stress",29.0366666666667
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",134.5,"Stress",19.1283333333333
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",134.5,"Stress",12.715
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",134.5,"Stress",90.735
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",134.5,"Stress",25.7616666666667
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",134.5,"Stress",21.9633333333333
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",134.5,"Stress",13.9066666666667
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",134.5,"Stress",38.9616666666667
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",134.5,"Stress",13.2933333333333
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",140.5,"Stress",57.135
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",140.5,"Stress",43.725
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",140.5,"Stress",78.9583333333333
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",140.5,"Stress",37.8533333333333
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",140.5,"Stress",20.565
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",140.5,"Stress",88.01
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",140.5,"Stress",0.213333333333333
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",140.5,"Stress",12.3716666666667
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",140.5,"Stress",88.7533333333333
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",140.5,"Stress",5.39333333333333
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",140.5,"Stress",31.51
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",140.5,"Stress",78.7366666666667
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",140.5,"Stress",77.9233333333333
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",140.5,"Stress",25.025
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",140.5,"Stress",71.8383333333333
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",140.5,"Stress",27.8366666666667
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",140.5,"Stress",32.275
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",140.5,"Stress",24.5316666666667
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",140.5,"Stress",12.8283333333333
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",140.5,"Stress",93.8116666666667
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",140.5,"Stress",18.925
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",140.5,"Stress",23.1566666666667
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",140.5,"Stress",13.9466666666667
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",140.5,"Stress",40.5766666666667
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",140.5,"Stress",12.8133333333333
"001_Day6_GB","1_Guided Breathing_Block_2",1,6,2,"Guided Breathing",146.5,"Stress",46.0533333333333
"002_Day6_GB","2_Guided Breathing_Block_2",2,6,2,"Guided Breathing",146.5,"Stress",47.9666666666667
"003_Day6_GB","3_Guided Breathing_Block_2",3,6,2,"Guided Breathing",146.5,"Stress",78.9766666666667
"001_Day7_GB","1_Guided Breathing_Block_2",1,7,2,"Guided Breathing",146.5,"Stress",31.5283333333333
"002_Day7_GB","2_Guided Breathing_Block_2",2,7,2,"Guided Breathing",146.5,"Stress",18.4083333333333
"003_Day7_GB","3_Guided Breathing_Block_2",3,7,2,"Guided Breathing",146.5,"Stress",89.8033333333333
"001_Day8_GB","1_Guided Breathing_Block_2",1,8,2,"Guided Breathing",146.5,"Stress",0.145
"002_Day8_GB","2_Guided Breathing_Block_2",2,8,2,"Guided Breathing",146.5,"Stress",12.5816666666667
"003_Day8_GB","3_Guided Breathing_Block_2",3,8,2,"Guided Breathing",146.5,"Stress",89.0133333333333
"001_Day9_GB","1_Guided Breathing_Block_2",1,9,2,"Guided Breathing",146.5,"Stress",4.84
"002_Day9_GB","2_Guided Breathing_Block_2",2,9,2,"Guided Breathing",146.5,"Stress",33.9566666666667
"003_Day9_GB","3_Guided Breathing_Block_2",3,9,2,"Guided Breathing",146.5,"Stress",79.095
"001_Day10_GB","1_Guided Breathing_Block_2",1,10,2,"Guided Breathing",146.5,"Stress",74.765
"002_Day10_GB","2_Guided Breathing_Block_2",2,10,2,"Guided Breathing",146.5,"Stress",24.545
"003_Day10_GB","3_Guided Breathing_Block_2",3,10,2,"Guided Breathing",146.5,"Stress",73.0766666666667
"001_Day11_OM","1_Open Monitoring_Block_3",1,11,3,"Open Monitoring",146.5,"Stress",33.0716666666667
"002_Day11_OM","2_Open Monitoring_Block_3",2,11,3,"Open Monitoring",146.5,"Stress",35.13
"001_Day12_OM","1_Open Monitoring_Block_3",1,12,3,"Open Monitoring",146.5,"Stress",27.3283333333333
"002_Day12_OM","2_Open Monitoring_Block_3",2,12,3,"Open Monitoring",146.5,"Stress",12.9416666666667
"001_Day13_OM","1_Open Monitoring_Block_3",1,13,3,"Open Monitoring",146.5,"Stress",94.745
"002_Day13_OM","2_Open Monitoring_Block_3",2,13,3,"Open Monitoring",146.5,"Stress",14.6433333333333
"001_Day14_OM","1_Open Monitoring_Block_3",1,14,3,"Open Monitoring",146.5,"Stress",27.635
"002_Day14_OM","2_Open Monitoring_Block_3",2,14,3,"Open Monitoring",146.5,"Stress",13.8966666666667
"001_Day15_OM","1_Open Monitoring_Block_3",1,15,3,"Open Monitoring",146.5,"Stress",38.9133333333333
"002_Day15_OM","2_Open Monitoring_Block_3",2,15,3,"Open Monitoring",146.5,"Stress",13.1416666666667
"001_Day1_MW1","1_MindWandering1_Block_1",1,1,1,"MindWandering1",149.5,"Stress",98.2805
"002_Day1_MW1","2_MindWandering1_Block_1",2,1,1,"MindWandering1",149.5,"Stress",22.812
"003_Day1_MW1","3_MindWandering1_Block_1",3,1,1,"MindWandering1",149.5,"Stress",99.2355
"001_Day2_MW1","1_MindWandering1_Block_1",1,2,1,"MindWandering1",149.5,"Stress",97.87
"002_Day2_MW1","2_MindWandering1_Block_1",2,2,1,"MindWandering1",149.5,"Stress",26.4735
"003_Day2_MW1","3_MindWandering1_Block_1",3,2,1,"MindWandering1",149.5,"Stress",18.569
"001_Day3_MW1","1_MindWandering1_Block_1",1,3,1,"MindWandering1",149.5,"Stress",98.969
"002_Day3_MW1","2_MindWandering1_Block_1",2,3,1,"MindWandering1",149.5,"Stress",24.6405
"003_Day3_MW1","3_MindWandering1_Block_1",3,3,1,"MindWandering1",149.5,"Stress",37.2665
